time,cycle,state,led1,led2,led3
77666,9320,0,0,0,0
77667,9320,0,0,0,0
77668,9320,0,0,0,0
77669,9320,0,0,0,0
77670,9320,0,0,0,0
77671,9320,0,0,0,0
77672,9320,0,0,0,0
77673,9321,0,0,0,0
77674,9321,0,0,0,0
77675,9321,0,0,0,0
77676,9321,0,0,0,0
77677,9321,0,0,0,0
77678,9321,0,0,0,0
77679,9321,0,0,0,0
77680,9321,0,0,0,0
77681,9321,0,0,0,0
77682,9322,0,0,0,0
77683,9322,0,0,0,0
77684,9322,0,0,0,0
77685,9322,0,0,0,0
77686,9322,0,0,0,0
77687,9322,0,0,0,0
77688,9322,0,0,0,0
77689,9322,0,0,0,0
77690,9323,0,0,0,0
77691,9323,0,0,0,0
77692,9323,0,0,0,0
77693,9323,0,0,0,0
77694,9323,0,0,0,0
77695,9323,0,0,0,0
77696,9323,0,0,0,0
77697,9323,0,0,0,0
77698,9324,0,0,0,0
77699,9324,0,0,0,0
77700,9324,0,0,0,0
77701,9324,0,0,0,0
77702,9324,0,0,0,0
77703,9324,0,0,0,0
77704,9324,0,0,0,0
77705,9324,0,0,0,0
77706,9324,0,0,0,0
77707,9325,0,0,0,0
77708,9325,0,0,0,0
77709,9325,0,0,0,0
77710,9325,0,0,0,0
77711,9325,0,0,0,0
77712,9325,0,0,0,0
77713,9325,0,0,0,0
77714,9325,0,0,0,0
77715,9326,0,0,0,0
77716,9326,0,0,0,0
77717,9326,0,0,0,0
77718,9326,0,0,0,0
77719,9326,0,0,0,0
77720,9326,0,0,0,0
77721,9326,0,0,0,0
77722,9326,0,0,0,0
77723,9327,0,0,0,0
77724,9327,0,0,0,0
77725,9327,0,0,0,0
77726,9327,0,0,0,0
77727,9327,0,0,0,0
77728,9327,0,0,0,0
77729,9327,0,0,0,0
77730,9327,0,0,0,0
77731,9327,0,0,0,0
77732,9328,0,0,0,0
77733,9328,0,0,0,0
77734,9328,0,0,0,0
77735,9328,0,0,0,0
77736,9328,0,0,0,0
77737,9328,0,0,0,0
77738,9328,0,0,0,0
77739,9328,0,0,0,0
77740,9329,0,0,0,0
77741,9329,0,0,0,0
77742,9329,0,0,0,0
77743,9329,0,0,0,0
77744,9329,0,0,0,0
77745,9329,0,0,0,0
77746,9329,0,0,0,0
77747,9329,0,0,0,0
77748,9330,0,0,0,0
77749,9330,0,0,0,0
77750,9330,0,0,0,0
77751,9330,0,0,0,0
77752,9330,0,0,0,0
77753,9330,0,0,0,0
77754,9330,0,0,0,0
77755,9330,0,0,0,0
77756,9330,0,0,0,0
77757,9331,0,0,0,0
77758,9331,0,0,0,0
77759,9331,0,0,0,0
77760,9331,0,0,0,0
77761,9331,0,0,0,0
77762,9331,0,0,0,0
77763,9331,0,0,0,0
77764,9331,0,0,0,0
77765,9332,0,0,0,0
77766,9332,0,0,0,0
77767,9332,0,0,0,0
77768,9332,0,0,0,0
77769,9332,0,0,0,0
77770,9332,0,0,0,0
77771,9332,0,0,0,0
77772,9332,0,0,0,0
77773,9333,0,0,0,0
77774,9333,0,0,0,0
77775,9333,0,0,0,0
77776,9333,0,0,0,0
77777,9333,0,0,0,0
77778,9333,0,0,0,0
77779,9333,0,0,0,0
77780,9333,0,0,0,0
77781,9333,0,0,0,0
77782,9334,0,0,0,0
77783,9334,0,0,0,0
77784,9334,0,0,0,0
77785,9334,0,0,0,0
77786,9334,0,0,0,0
77787,9334,0,0,0,0
77788,9334,0,0,0,0
77789,9334,0,0,0,0
77790,9335,0,0,0,0
77791,9335,0,0,0,0
77792,9335,0,0,0,0
77793,9335,0,0,0,0
77794,9335,0,0,0,0
77795,9335,0,0,0,0
77796,9335,0,0,0,0
77797,9335,0,0,0,0
77798,9336,0,0,0,0
77799,9336,0,0,0,0
77800,9336,0,0,0,0
77801,9336,0,0,0,0
77802,9336,0,0,0,0
77803,9336,0,0,0,0
77804,9336,0,0,0,0
77805,9336,0,0,0,0
77806,9336,0,0,0,0
77807,9337,0,0,0,0
77808,9337,0,0,0,0
77809,9337,0,0,0,0
77810,9337,0,0,0,0
77811,9337,0,0,0,0
77812,9337,0,0,0,0
77813,9337,0,0,0,0
77814,9337,0,0,0,0
77815,9338,0,0,0,0
77816,9338,0,0,0,0
77817,9338,0,0,0,0
77818,9338,0,0,0,0
77819,9338,0,0,0,0
77820,9338,0,0,0,0
77821,9338,0,0,0,0
77822,9338,0,0,0,0
77823,9339,0,0,0,0
77824,9339,0,0,0,0
77825,9339,0,0,0,0
77826,9339,0,0,0,0
77827,9339,0,0,0,0
77828,9339,0,0,0,0
77829,9339,0,0,0,0
77830,9339,0,0,0,0
77831,9339,0,0,0,0
77832,9340,0,0,0,0
77833,9340,0,0,0,0
77834,9340,0,0,0,0
77835,9340,0,0,0,0
77836,9340,0,0,0,0
77837,9340,0,0,0,0
77838,9340,0,0,0,0
77839,9340,0,0,0,0
77840,9341,0,0,0,0
77841,9341,0,0,0,0
77842,9341,0,0,0,0
77843,9341,0,0,0,0
77844,9341,0,0,0,0
77845,9341,0,0,0,0
77846,9341,0,0,0,0
77847,9341,0,0,0,0
77848,9342,0,0,0,0
77849,9342,0,0,0,0
77850,9342,0,0,0,0
77851,9342,0,0,0,0
77852,9342,0,0,0,0
77853,9342,0,0,0,0
77854,9342,0,0,0,0
77855,9342,0,0,0,0
77856,9342,0,0,0,0
77857,9343,0,0,0,0
77858,9343,0,0,0,0
77859,9343,0,0,0,0
77860,9343,0,0,0,0
77861,9343,0,0,0,0
77862,9343,0,0,0,0
77863,9343,0,0,0,0
77864,9343,0,0,0,0
77865,9344,0,0,0,0
77866,9344,0,0,0,0
77867,9344,0,0,0,0
77868,9344,0,0,0,0
77869,9344,0,0,0,0
77870,9344,0,0,0,0
77871,9344,0,0,0,0
77872,9344,0,0,0,0
77873,9345,0,0,0,0
77874,9345,0,0,0,0
77875,9345,0,0,0,0
77876,9345,0,0,0,0
77877,9345,0,0,0,0
77878,9345,0,0,0,0
77879,9345,0,0,0,0
77880,9345,0,0,0,0
77881,9345,0,0,0,0
77882,9346,0,0,0,0
77883,9346,0,0,0,0
77884,9346,0,0,0,0
77885,9346,0,0,0,0
77886,9346,0,0,0,0
77887,9346,0,0,0,0
77888,9346,0,0,0,0
77889,9346,0,0,0,0
77890,9347,0,0,0,0
77891,9347,0,0,0,0
77892,9347,0,0,0,0
77893,9347,0,0,0,0
77894,9347,0,0,0,0
77895,9347,0,0,0,0
77896,9347,0,0,0,0
77897,9347,0,0,0,0
77898,9348,0,0,0,0
77899,9348,0,0,0,0
77900,9348,0,0,0,0
77901,9348,0,0,0,0
77902,9348,0,0,0,0
77903,9348,0,0,0,0
77904,9348,0,0,0,0
77905,9348,0,0,0,0
77906,9348,0,0,0,0
77907,9349,0,0,0,0
77908,9349,0,0,0,0
77909,9349,0,0,0,0
77910,9349,0,0,0,0
77911,9349,0,0,0,0
77912,9349,0,0,0,0
77913,9349,0,0,0,0
77914,9349,0,0,0,0
77915,9350,0,0,0,0
77916,9350,0,0,0,0
77917,9350,0,0,0,0
77918,9350,0,0,0,0
77919,9350,0,0,0,0
77920,9350,0,0,0,0
77921,9350,0,0,0,0
77922,9350,0,0,0,0
77923,9351,0,0,0,0
77924,9351,0,0,0,0
77925,9351,0,0,0,0
77926,9351,0,0,0,0
77927,9351,0,0,0,0
77928,9351,0,0,0,0
77929,9351,0,0,0,0
77930,9351,0,0,0,0
77931,9351,0,0,0,0
77932,9352,0,0,0,0
77933,9352,0,0,0,0
77934,9352,0,0,0,0
77935,9352,0,0,0,0
77936,9352,0,0,0,0
77937,9352,0,0,0,0
77938,9352,0,0,0,0
77939,9352,0,0,0,0
77940,9353,0,0,0,0
77941,9353,0,0,0,0
77942,9353,0,0,0,0
77943,9353,0,0,0,0
77944,9353,0,0,0,0
77945,9353,0,0,0,0
77946,9353,0,0,0,0
77947,9353,0,0,0,0
77948,9354,0,0,0,0
77949,9354,0,0,0,0
77950,9354,0,0,0,0
77951,9354,0,0,0,0
77952,9354,0,0,0,0
77953,9354,0,0,0,0
77954,9354,0,0,0,0
77955,9354,0,0,0,0
77956,9354,0,0,0,0
77957,9355,0,0,0,0
77958,9355,0,0,0,0
77959,9355,0,0,0,0
77960,9355,0,0,0,0
77961,9355,0,0,0,0
77962,9355,0,0,0,0
77963,9355,0,0,0,0
77964,9355,0,0,0,0
77965,9356,0,0,0,0
77966,9356,0,0,0,0
77967,9356,0,0,0,0
77968,9356,0,0,0,0
77969,9356,0,0,0,0
77970,9356,0,0,0,0
77971,9356,0,0,0,0
77972,9356,0,0,0,0
77973,9357,0,0,0,0
77974,9357,0,0,0,0
77975,9357,0,0,0,0
77976,9357,0,0,0,0
77977,9357,0,0,0,0
77978,9357,0,0,0,0
77979,9357,0,0,0,0
77980,9357,0,0,0,0
77981,9357,0,0,0,0
77982,9358,0,0,0,0
77983,9358,0,0,0,0
77984,9358,0,0,0,0
77985,9358,0,0,0,0
77986,9358,0,0,0,0
77987,9358,0,0,0,0
77988,9358,0,0,0,0
77989,9358,0,0,0,0
77990,9359,0,0,0,0
77991,9359,0,0,0,0
77992,9359,0,0,0,0
77993,9359,0,0,0,0
77994,9359,0,0,0,0
77995,9359,0,0,0,0
77996,9359,0,0,0,0
77997,9359,0,0,0,0
77998,9360,0,0,0,0
77999,9360,0,0,0,0
78000,9360,0,0,0,0
78001,9360,0,0,0,0
78002,9360,0,0,0,0
78003,9360,0,0,0,0
78004,9360,0,0,0,0
78005,9360,0,0,0,0
78006,9360,0,0,0,0
78007,9361,0,0,0,0
78008,9361,0,0,0,0
78009,9361,0,0,0,0
78010,9361,0,0,0,0
78011,9361,0,0,0,0
78012,9361,0,0,0,0
78013,9361,0,0,0,0
78014,9361,0,0,0,0
78015,9362,0,0,0,0
78016,9362,0,0,0,0
78017,9362,0,0,0,0
78018,9362,0,0,0,0
78019,9362,0,0,0,0
78020,9362,0,0,0,0
78021,9362,0,0,0,0
78022,9362,0,0,0,0
78023,9363,0,0,0,0
78024,9363,0,0,0,0
78025,9363,0,0,0,0
78026,9363,0,0,0,0
78027,9363,0,0,0,0
78028,9363,0,0,0,0
78029,9363,0,0,0,0
78030,9363,0,0,0,0
78031,9363,0,0,0,0
78032,9364,0,0,0,0
78033,9364,0,0,0,0
78034,9364,0,0,0,0
78035,9364,0,0,0,0
78036,9364,0,0,0,0
78037,9364,0,0,0,0
78038,9364,0,0,0,0
78039,9364,0,0,0,0
78040,9365,0,0,0,0
78041,9365,0,0,0,0
78042,9365,0,0,0,0
78043,9365,0,0,0,0
78044,9365,0,0,0,0
78045,9365,0,0,0,0
78046,9365,0,0,0,0
78047,9365,0,0,0,0
78048,9366,0,0,0,0
78049,9366,0,0,0,0
78050,9366,0,0,0,0
78051,9366,0,0,0,0
78052,9366,0,0,0,0
78053,9366,0,0,0,0
78054,9366,0,0,0,0
78055,9366,0,0,0,0
78056,9366,0,0,0,0
78057,9367,0,0,0,0
78058,9367,0,0,0,0
78059,9367,0,0,0,0
78060,9367,0,0,0,0
78061,9367,0,0,0,0
78062,9367,0,0,0,0
78063,9367,0,0,0,0
78064,9367,0,0,0,0
78065,9368,0,0,0,0
78066,9368,0,0,0,0
78067,9368,0,0,0,0
78068,9368,0,0,0,0
78069,9368,0,0,0,0
78070,9368,0,0,0,0
78071,9368,0,0,0,0
78072,9368,0,0,0,0
78073,9369,0,0,0,0
78074,9369,0,0,0,0
78075,9369,0,0,0,0
78076,9369,0,0,0,0
78077,9369,0,0,0,0
78078,9369,0,0,0,0
78079,9369,0,0,0,0
78080,9369,0,0,0,0
78081,9369,0,0,0,0
78082,9370,0,0,0,0
78083,9370,0,0,0,0
78084,9370,0,0,0,0
78085,9370,0,0,0,0
78086,9370,0,0,0,0
78087,9370,0,0,0,0
78088,9370,0,0,0,0
78089,9370,0,0,0,0
78090,9371,0,0,0,0
78091,9371,0,0,0,0
78092,9371,0,0,0,0
78093,9371,0,0,0,0
78094,9371,0,0,0,0
78095,9371,0,0,0,0
78096,9371,0,0,0,0
78097,9371,0,0,0,0
78098,9372,0,0,0,0
78099,9372,0,0,0,0
78100,9372,0,0,0,0
78101,9372,0,0,0,0
78102,9372,0,0,0,0
78103,9372,0,0,0,0
78104,9372,0,0,0,0
78105,9372,0,0,0,0
78106,9372,0,0,0,0
78107,9373,0,0,0,0
78108,9373,0,0,0,0
78109,9373,0,0,0,0
78110,9373,0,0,0,0
78111,9373,0,0,0,0
78112,9373,0,0,0,0
78113,9373,0,0,0,0
78114,9373,0,0,0,0
78115,9374,0,0,0,0
78116,9374,0,0,0,0
78117,9374,0,0,0,0
78118,9374,0,0,0,0
78119,9374,0,0,0,0
78120,9374,0,0,0,0
78121,9374,0,0,0,0
78122,9374,0,0,0,0
78123,9375,0,0,0,0
78124,9375,0,0,0,0
78125,9375,0,0,0,0
78126,9375,0,0,0,0
78127,9375,0,0,0,0
78128,9375,0,0,0,0
78129,9375,0,0,0,0
78130,9375,0,0,0,0
78131,9375,0,0,0,0
78132,9376,0,0,0,0
78133,9376,0,0,0,0
78134,9376,0,0,0,0
78135,9376,0,0,0,0
78136,9376,0,0,0,0
78137,9376,0,0,0,0
78138,9376,0,0,0,0
78139,9376,0,0,0,0
78140,9377,0,0,0,0
78141,9377,0,0,0,0
78142,9377,0,0,0,0
78143,9377,0,0,0,0
78144,9377,0,0,0,0
78145,9377,0,0,0,0
78146,9377,0,0,0,0
78147,9377,0,0,0,0
78148,9378,0,0,0,0
78149,9378,0,0,0,0
78150,9378,0,0,0,0
78151,9378,0,0,0,0
78152,9378,0,0,0,0
78153,9378,0,0,0,0
78154,9378,0,0,0,0
78155,9378,0,0,0,0
78156,9378,0,0,0,0
78157,9379,0,0,0,0
78158,9379,0,0,0,0
78159,9379,0,0,0,0
78160,9379,0,0,0,0
78161,9379,0,0,0,0
78162,9379,0,0,0,0
78163,9379,0,0,0,0
78164,9379,0,0,0,0
78165,9380,0,0,0,0
78166,9380,0,0,0,0
78167,9380,0,0,0,0
78168,9380,0,0,0,0
78169,9380,0,0,0,0
78170,9380,0,0,0,0
78171,9380,0,0,0,0
78172,9380,0,0,0,0
78173,9381,0,0,0,0
78174,9381,0,0,0,0
78175,9381,0,0,0,0
78176,9381,0,0,0,0
78177,9381,0,0,0,0
78178,9381,0,0,0,0
78179,9381,0,0,0,0
78180,9381,0,0,0,0
78181,9381,0,0,0,0
78182,9382,0,0,0,0
78183,9382,0,0,0,0
78184,9382,0,0,0,0
78185,9382,0,0,0,0
78186,9382,0,0,0,0
78187,9382,0,0,0,0
78188,9382,0,0,0,0
78189,9382,0,0,0,0
78190,9383,0,0,0,0
78191,9383,0,0,0,0
78192,9383,0,0,0,0
78193,9383,0,0,0,0
78194,9383,0,0,0,0
78195,9383,0,0,0,0
78196,9383,0,0,0,0
78197,9383,0,0,0,0
78198,9384,0,0,0,0
78199,9384,0,0,0,0
78200,9384,0,0,0,0
78201,9384,0,0,0,0
78202,9384,0,0,0,0
78203,9384,0,0,0,0
78204,9384,0,0,0,0
78205,9384,0,0,0,0
78206,9384,0,0,0,0
78207,9385,0,0,0,0
78208,9385,0,0,0,0
78209,9385,0,0,0,0
78210,9385,0,0,0,0
78211,9385,0,0,0,0
78212,9385,0,0,0,0
78213,9385,0,0,0,0
78214,9385,0,0,0,0
78215,9386,0,0,0,0
78216,9386,0,0,0,0
78217,9386,0,0,0,0
78218,9386,0,0,0,0
78219,9386,0,0,0,0
78220,9386,0,0,0,0
78221,9386,0,0,0,0
78222,9386,0,0,0,0
78223,9387,0,0,0,0
78224,9387,0,0,0,0
78225,9387,0,0,0,0
78226,9387,0,0,0,0
78227,9387,0,0,0,0
78228,9387,0,0,0,0
78229,9387,0,0,0,0
78230,9387,0,0,0,0
78231,9387,0,0,0,0
78232,9388,0,0,0,0
78233,9388,0,0,0,0
78234,9388,0,0,0,0
78235,9388,0,0,0,0
78236,9388,0,0,0,0
78237,9388,0,0,0,0
78238,9388,0,0,0,0
78239,9388,0,0,0,0
78240,9389,0,0,0,0
78241,9389,0,0,0,0
78242,9389,0,0,0,0
78243,9389,0,0,0,0
78244,9389,0,0,0,0
78245,9389,0,0,0,0
78246,9389,0,0,0,0
78247,9389,0,0,0,0
78248,9390,0,0,0,0
78249,9390,0,0,0,0
78250,9390,0,0,0,0
78251,9390,0,0,0,0
78252,9390,0,0,0,0
78253,9390,0,0,0,0
78254,9390,0,0,0,0
78255,9390,0,0,0,0
78256,9390,0,0,0,0
78257,9391,0,0,0,0
78258,9391,0,0,0,0
78259,9391,0,0,0,0
78260,9391,0,0,0,0
78261,9391,0,0,0,0
78262,9391,0,0,0,0
78263,9391,0,0,0,0
78264,9391,0,0,0,0
78265,9392,0,0,0,0
78266,9392,0,0,0,0
78267,9392,0,0,0,0
78268,9392,0,0,0,0
78269,9392,0,0,0,0
78270,9392,0,0,0,0
78271,9392,0,0,0,0
78272,9392,0,0,0,0
78273,9393,0,0,0,0
78274,9393,0,0,0,0
78275,9393,0,0,0,0
78276,9393,0,0,0,0
78277,9393,0,0,0,0
78278,9393,0,0,0,0
78279,9393,0,0,0,0
78280,9393,0,0,0,0
78281,9393,0,0,0,0
78282,9394,0,0,0,0
78283,9394,0,0,0,0
78284,9394,0,0,0,0
78285,9394,0,0,0,0
78286,9394,0,0,0,0
78287,9394,0,0,0,0
78288,9394,0,0,0,0
78289,9394,0,0,0,0
78290,9395,0,0,0,0
78291,9395,0,0,0,0
78292,9395,0,0,0,0
78293,9395,0,0,0,0
78294,9395,0,0,0,0
78295,9395,0,0,0,0
78296,9395,0,0,0,0
78297,9395,0,0,0,0
78298,9396,0,0,0,0
78299,9396,0,0,0,0
78300,9396,0,0,0,0
78301,9396,0,0,0,0
78302,9396,0,0,0,0
78303,9396,0,0,0,0
78304,9396,0,0,0,0
78305,9396,0,0,0,0
78306,9396,0,0,0,0
78307,9397,0,0,0,0
78308,9397,0,0,0,0
78309,9397,0,0,0,0
78310,9397,0,0,0,0
78311,9397,0,0,0,0
78312,9397,0,0,0,0
78313,9397,0,0,0,0
78314,9397,0,0,0,0
78315,9398,0,0,0,0
78316,9398,0,0,0,0
78317,9398,0,0,0,0
78318,9398,0,0,0,0
78319,9398,0,0,0,0
78320,9398,0,0,0,0
78321,9398,0,0,0,0
78322,9398,0,0,0,0
78323,9399,0,0,0,0
78324,9399,0,0,0,0
78325,9399,0,0,0,0
78326,9399,0,0,0,0
78327,9399,0,0,0,0
78328,9399,0,0,0,0
78329,9399,0,0,0,0
78330,9399,0,0,0,0
78331,9399,0,0,0,0
78332,9400,0,0,0,0
78333,9400,0,0,0,0
78334,9400,0,0,0,0
78335,9400,0,0,0,0
78336,9400,0,0,0,0
78337,9400,0,0,0,0
78338,9400,0,0,0,0
78339,9400,0,0,0,0
78340,9401,0,0,0,0
78341,9401,0,0,0,0
78342,9401,0,0,0,0
78343,9401,0,0,0,0
78344,9401,0,0,0,0
78345,9401,0,0,0,0
78346,9401,0,0,0,0
78347,9401,0,0,0,0
78348,9402,0,0,0,0
78349,9402,0,0,0,0
78350,9402,0,0,0,0
78351,9402,0,0,0,0
78352,9402,0,0,0,0
78353,9402,0,0,0,0
78354,9402,0,0,0,0
78355,9402,0,0,0,0
78356,9402,0,0,0,0
78357,9403,0,0,0,0
78358,9403,0,0,0,0
78359,9403,0,0,0,0
78360,9403,0,0,0,0
78361,9403,0,0,0,0
78362,9403,0,0,0,0
78363,9403,0,0,0,0
78364,9403,0,0,0,0
78365,9404,0,0,0,0
78366,9404,0,0,0,0
78367,9404,0,0,0,0
78368,9404,0,0,0,0
78369,9404,0,0,0,0
78370,9404,0,0,0,0
78371,9404,0,0,0,0
78372,9404,0,0,0,0
78373,9405,0,0,0,0
78374,9405,0,0,0,0
78375,9405,0,0,0,0
78376,9405,0,0,0,0
78377,9405,0,0,0,0
78378,9405,0,0,0,0
78379,9405,0,0,0,0
78380,9405,0,0,0,0
78381,9405,0,0,0,0
78382,9406,0,0,0,0
78383,9406,0,0,0,0
78384,9406,0,0,0,0
78385,9406,0,0,0,0
78386,9406,0,0,0,0
78387,9406,0,0,0,0
78388,9406,0,0,0,0
78389,9406,0,0,0,0
78390,9407,0,0,0,0
78391,9407,0,0,0,0
78392,9407,0,0,0,0
78393,9407,0,0,0,0
78394,9407,0,0,0,0
78395,9407,0,0,0,0
78396,9407,0,0,0,0
78397,9407,0,0,0,0
78398,9408,0,0,0,0
78399,9408,0,0,0,0
78400,9408,0,0,0,0
78401,9408,0,0,0,0
78402,9408,0,0,0,0
78403,9408,0,0,0,0
78404,9408,0,0,0,0
78405,9408,0,0,0,0
78406,9408,0,0,0,0
78407,9409,0,0,0,0
78408,9409,0,0,0,0
78409,9409,0,0,0,0
78410,9409,0,0,0,0
78411,9409,0,0,0,0
78412,9409,0,0,0,0
78413,9409,0,0,0,0
78414,9409,0,0,0,0
78415,9410,0,0,0,0
78416,9410,0,0,0,0
78417,9410,0,0,0,0
78418,9410,0,0,0,0
78419,9410,0,0,0,0
78420,9410,0,0,0,0
78421,9410,0,0,0,0
78422,9410,0,0,0,0
78423,9411,0,0,0,0
78424,9411,0,0,0,0
78425,9411,0,0,0,0
78426,9411,0,0,0,0
78427,9411,0,0,0,0
78428,9411,0,0,0,0
78429,9411,0,0,0,0
78430,9411,0,0,0,0
78431,9411,0,0,0,0
78432,9412,0,0,0,0
78433,9412,0,0,0,0
78434,9412,0,0,0,0
78435,9412,0,0,0,0
78436,9412,0,0,0,0
78437,9412,0,0,0,0
78438,9412,0,0,0,0
78439,9412,0,0,0,0
78440,9413,0,0,0,0
78441,9413,0,0,0,0
78442,9413,0,0,0,0
78443,9413,0,0,0,0
78444,9413,0,0,0,0
78445,9413,0,0,0,0
78446,9413,0,0,0,0
78447,9413,0,0,0,0
78448,9414,0,0,0,0
78449,9414,0,0,0,0
78450,9414,0,0,0,0
78451,9414,0,0,0,0
78452,9414,0,0,0,0
78453,9414,0,0,0,0
78454,9414,0,0,0,0
78455,9414,0,0,0,0
78456,9414,0,0,0,0
78457,9415,0,0,0,0
78458,9415,0,0,0,0
78459,9415,0,0,0,0
78460,9415,0,0,0,0
78461,9415,0,0,0,0
78462,9415,0,0,0,0
78463,9415,0,0,0,0
78464,9415,0,0,0,0
78465,9416,0,0,0,0
78466,9416,0,0,0,0
78467,9416,0,0,0,0
78468,9416,0,0,0,0
78469,9416,0,0,0,0
78470,9416,0,0,0,0
78471,9416,0,0,0,0
78472,9416,0,0,0,0
78473,9417,0,0,0,0
78474,9417,0,0,0,0
78475,9417,0,0,0,0
78476,9417,0,0,0,0
78477,9417,0,0,0,0
78478,9417,0,0,0,0
78479,9417,0,0,0,0
78480,9417,0,0,0,0
78481,9417,0,0,0,0
78482,9418,0,0,0,0
78483,9418,0,0,0,0
78484,9418,0,0,0,0
78485,9418,0,0,0,0
78486,9418,0,0,0,0
78487,9418,0,0,0,0
78488,9418,0,0,0,0
78489,9418,0,0,0,0
78490,9419,0,0,0,0
78491,9419,0,0,0,0
78492,9419,0,0,0,0
78493,9419,0,0,0,0
78494,9419,0,0,0,0
78495,9419,0,0,0,0
78496,9419,0,0,0,0
78497,9419,0,0,0,0
78498,9420,0,0,0,0
78499,9420,0,0,0,0
78500,9420,0,0,0,0
78501,9420,0,0,0,0
78502,9420,0,0,0,0
78503,9420,0,0,0,0
78504,9420,0,0,0,0
78505,9420,0,0,0,0
78506,9420,0,0,0,0
78507,9421,0,0,0,0
78508,9421,0,0,0,0
78509,9421,0,0,0,0
78510,9421,0,0,0,0
78511,9421,0,0,0,0
78512,9421,0,0,0,0
78513,9421,0,0,0,0
78514,9421,0,0,0,0
78515,9422,0,0,0,0
78516,9422,0,0,0,0
78517,9422,0,0,0,0
78518,9422,0,0,0,0
78519,9422,0,0,0,0
78520,9422,0,0,0,0
78521,9422,0,0,0,0
78522,9422,0,0,0,0
78523,9423,0,0,0,0
78524,9423,0,0,0,0
78525,9423,0,0,0,0
78526,9423,0,0,0,0
78527,9423,0,0,0,0
78528,9423,0,0,0,0
78529,9423,0,0,0,0
78530,9423,0,0,0,0
78531,9423,0,0,0,0
78532,9424,0,0,0,0
78533,9424,0,0,0,0
78534,9424,0,0,0,0
78535,9424,0,0,0,0
78536,9424,0,0,0,0
78537,9424,0,0,0,0
78538,9424,0,0,0,0
78539,9424,0,0,0,0
78540,9425,0,0,0,0
78541,9425,0,0,0,0
78542,9425,0,0,0,0
78543,9425,0,0,0,0
78544,9425,0,0,0,0
78545,9425,0,0,0,0
78546,9425,0,0,0,0
78547,9425,0,0,0,0
78548,9426,0,0,0,0
78549,9426,0,0,0,0
78550,9426,0,0,0,0
78551,9426,0,0,0,0
78552,9426,0,0,0,0
78553,9426,0,0,0,0
78554,9426,0,0,0,0
78555,9426,0,0,0,0
78556,9426,0,0,0,0
78557,9427,0,0,0,0
78558,9427,0,0,0,0
78559,9427,0,0,0,0
78560,9427,0,0,0,0
78561,9427,0,0,0,0
78562,9427,0,0,0,0
78563,9427,0,0,0,0
78564,9427,0,0,0,0
78565,9428,0,0,0,0
78566,9428,0,0,0,0
78567,9428,0,0,0,0
78568,9428,0,0,0,0
78569,9428,0,0,0,0
78570,9428,0,0,0,0
78571,9428,0,0,0,0
78572,9428,0,0,0,0
78573,9429,0,0,0,0
78574,9429,0,0,0,0
78575,9429,0,0,0,0
78576,9429,0,0,0,0
78577,9429,0,0,0,0
78578,9429,0,0,0,0
78579,9429,0,0,0,0
78580,9429,0,0,0,0
78581,9429,0,0,0,0
78582,9430,0,0,0,0
78583,9430,0,0,0,0
78584,9430,0,0,0,0
78585,9430,0,0,0,0
78586,9430,0,0,0,0
78587,9430,0,0,0,0
78588,9430,0,0,0,0
78589,9430,0,0,0,0
78590,9431,0,0,0,0
78591,9431,0,0,0,0
78592,9431,0,0,0,0
78593,9431,0,0,0,0
78594,9431,0,0,0,0
78595,9431,0,0,0,0
78596,9431,0,0,0,0
78597,9431,0,0,0,0
78598,9432,0,0,0,0
78599,9432,0,0,0,0
78600,9432,0,0,0,0
78601,9432,0,0,0,0
78602,9432,0,0,0,0
78603,9432,0,0,0,0
78604,9432,0,0,0,0
78605,9432,0,0,0,0
78606,9432,0,0,0,0
78607,9433,0,0,0,0
78608,9433,0,0,0,0
78609,9433,0,0,0,0
78610,9433,0,0,0,0
78611,9433,0,0,0,0
78612,9433,0,0,0,0
78613,9433,0,0,0,0
78614,9433,0,0,0,0
78615,9434,0,0,0,0
78616,9434,0,0,0,0
78617,9434,0,0,0,0
78618,9434,0,0,0,0
78619,9434,0,0,0,0
78620,9434,0,0,0,0
78621,9434,0,0,0,0
78622,9434,0,0,0,0
78623,9435,0,0,0,0
78624,9435,0,0,0,0
78625,9435,0,0,0,0
78626,9435,0,0,0,0
78627,9435,0,0,0,0
78628,9435,0,0,0,0
78629,9435,0,0,0,0
78630,9435,0,0,0,0
78631,9435,0,0,0,0
78632,9436,0,0,0,0
78633,9436,0,0,0,0
78634,9436,0,0,0,0
78635,9436,0,0,0,0
78636,9436,0,0,0,0
78637,9436,0,0,0,0
78638,9436,0,0,0,0
78639,9436,0,0,0,0
78640,9437,0,0,0,0
78641,9437,0,0,0,0
78642,9437,0,0,0,0
78643,9437,0,0,0,0
78644,9437,0,0,0,0
78645,9437,0,0,0,0
78646,9437,0,0,0,0
78647,9437,0,0,0,0
78648,9438,0,0,0,0
78649,9438,0,0,0,0
78650,9438,0,0,0,0
78651,9438,0,0,0,0
78652,9438,0,0,0,0
78653,9438,0,0,0,0
78654,9438,0,0,0,0
78655,9438,0,0,0,0
78656,9438,0,0,0,0
78657,9439,0,0,0,0
78658,9439,0,0,0,0
78659,9439,0,0,0,0
78660,9439,0,0,0,0
78661,9439,0,0,0,0
78662,9439,0,0,0,0
78663,9439,0,0,0,0
